,countryname,countrycode,incomelevelname,regionname,unit,year,id,pop,torn_real_pk,torn_real_fa,torn_real_fl,torn_real_renew,torn_real_agland,torn_real_timber,torn_real_mangroves,torn_real_forest_es1,torn_real_forest_es2,torn_real_forest_es3,torn_real_fisheries,torn_real_hydro,torn_real_nonrenew,torn_real_oil,torn_real_gas,torn_real_coal,torn_real_bauxite,torn_real_copper,torn_real_gold,torn_real_iron_ore,torn_real_lead,torn_real_nickel,torn_real_phosphate,torn_real_silver,torn_real_tin,torn_real_zinc,torn_real_cobalt,torn_real_molybdenum,torn_real_lithium,torn_real_min,torn_real_hc,torn_real_emp_female,torn_real_emp_male,ncwi,dcwi,pkx_cd,pk_cd,urban_cd,fa_cd,fl_cd,renew_cd,cropwealth_cd,animalwealth_cd,agland_cd,timber_cd,mangroves_cd,forest_es1_cd,forest_es2_cd,forest_es3_cd,fisheries_cd,hydro_cd,nonrenew_cd,oil_cd,gas_cd,coal_cd,min_cd,bauxite_cd,copper_cd,gold_cd,iron_ore_cd,lead_cd,nickel_cd,phosphate_cd,silver_cd,tin_cd,zinc_cd,cobalt_cd,molybdenum_cd,lithium_cd,hc_cd,emp_female_cd,emp_male_cd,ncw_cd,dcw_cd
33,Albania,ALB,Upper middle income,Europe and Central Asia,Real chained 2019 US$,2001,ALB.2001,3060173,10488397823,2191230122,2870246706,22665559408,18576803216,530091062.6,0,1765029256,74232538.4,533573356.8,7148864.022,3634119091,903586589,707921470.7,38511450.64,157146338,NA,215124241.5,0,0,0,115618742.7,NA,0,0,0,0,0,0,330742984.2,39206202205,17237822311,22265315227,69710470585,71035711177,11356781387,14082408919,2725627533,1.407e+09,1.843e+09,10477222952,2052138787,3852266366,5904405153,58943577.4,0,331552636.4,61136421.37,403795059.9,19334127.02,3698055977,403066275.2,387031761.5,14083334.72,1951178.966,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,16665327237,5665574178,10999753059,41192025384,41628025384
34,Albania,ALB,Upper middle income,Europe and Central Asia,Real chained 2019 US$,2002,ALB.2002,3051010,11039909457,2174855410,2875722436,22578146782,18593112964,528388532.3,0,1767954262,74355556.54,534457594.4,7027584.818,3590162095,903586519.1,707921470.7,38511450.64,157142182.2,NA,215124241.5,0,0,0,115618742.7,NA,0,0,0,0,0,0,330742984.2,39580318853,17365329169,22502419001,71108558650,72427068452,12114787351,15022336316,2907548964,1.505e+09,1.99e+09,11358436507,2156003988,4028513365,6184517353,70314406.63,0,361693785.2,62538828.8,413259288.8,29676883.48,4236435961,617920433.8,595083613.1,22209387.02,627433.7012,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,17994023241,6116979058,11877044183,44507716497,44992716497
35,Albania,ALB,Upper middle income,Europe and Central Asia,Real chained 2019 US$,2003,ALB.2003,3039616,11645808532,2600131942,3914579174,26196360059,18283227746,526686002,0,1770879268,74478574.69,535341832,6928790.175,5138879513,903586432.5,707921470.7,38511450.64,157139213.8,NA,215124241.5,0,0,0,115618742.7,NA,0,0,0,0,0,0,330742984.2,39553334841,17432712113,22427585911,74937318456,76744683965,14717858631,18250144703,3532286071,1.808e+09,2.722e+09,16738631829,2599921303,4759669012,7359590314,85360788.36,0,394775533.8,63193362.93,418527876.6,19135551.45,8398048402,290519945.7,274209185.1,13659484.91,2651275.703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18123615055,7168269729,10955345327,52488911533,53402911533
36,Albania,ALB,Upper middle income,Europe and Central Asia,Real chained 2019 US$,2004,ALB.2004,3026939,12351331670,3385810484,4524725141,27375704130,18299537494,524983471.8,0,1773804274,74601592.83,536226069.6,6821034.102,5587649775,903585755.7,707921470.7,38511450.64,157127736,NA,215124241.5,0,0,0,115618742.7,NA,0,0,0,0,0,0,330742984.2,39422914638,17458210842,22284135564,77588113543,79216055505,18510797002,22953388283,4442591281,2.408e+09,3.218e+09,21762922378,3129596479,5704967996,8834564475,94657024.62,0,555773377.3,64125261.35,429081903.6,31291572.98,11753428764,1388753717,1323301707,27061011.49,15809151.81,22581846.94,NA,22581846.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22051672431,8710050272,13341622160,67346736809,68156736809
37,Albania,ALB,Upper middle income,Europe and Central Asia,Real chained 2019 US$,2005,ALB.2005,3011487,13118635312,3306161372,5175577918,26679635710,17565598823,523280941.5,0,1776729280,74724610.97,537110307.3,6712461.539,5492579993,903561675.4,707921470.7,38511450.64,157127742.9,NA,214558521.6,0,0,0,115618742.7,NA,0,0,0,0,0,0,330177264.3,39129670016,17402713335,22056811083,77642364710,79958676141,19826863234,24585310410,4758447176,2.407e+09,3.768e+09,22600832316,3221022748,5840206090,9061228838,94179981.92,0,646931973.5,65762077.26,445899999.4,27224504.58,12259604942,2096194394,2052522226,26619088.86,8517642.595,8535436.594,NA,8345491.16,NA,NA,NA,189945.4337,NA,NA,NA,NA,NA,NA,NA,24828295609,9771280795,15057014814,72749632729,74110632729
38,Albania,ALB,Upper middle income,Europe and Central Asia,Real chained 2019 US$,2006,ALB.2006,2992547,13960473995,4254694751,6157298711,27264310538,18266917998,521578411.2,0,1779654286,74847629.11,537994544.9,6625073.458,5551870825,1061132655,850063521.1,11553435.19,157118837.7,NA,213064034.2,0,0,0,115606764,NA,0,0,0,0,0,0,328670798.2,38688682981,17314668719,21749701231,79474992986,81975649041,17521947088,21727214390,4205267301,3.171e+09,4.589e+09,24472794787,3639291246,6359780177,9999071423,117942579.1,0,777053518.2,67256618.91,460405864.5,12783196.64,13038281587,3247138000,3047032513,37803164.01,9111012.489,153191310.1,NA,15697404.09,NA,NA,NA,137493906,NA,NA,NA,NA,NA,NA,NA,35505216544,7351715496,28153501048,83534363720,84952363720
39,Albania,ALB,Upper middle income,Europe and Central Asia,Real chained 2019 US$,2007,ALB.2007,2970017,14842960349,4654882501,7536973011,20454262150,18250608250,519875880.9,0,1782579292,74970647.26,538878782.5,6612426.565,2894005948,1059891867,850063521.1,11553435.19,157127736,NA,212059484.9,0,0,0,114660447.9,NA,0,0,0,0,0,0,326719932.8,37902371552,17102433079,21262270785,73140536155,76975424912,19448020802,24115545795,4667524993,3.571e+09,5.782e+09,19353968812,4058298938,6734720981,10793019919,195365818.1,0,1087286806,68191366.01,466671019.7,128088.288,6743305795,4887537045,3674276523,15568952.19,13285154.96,1184406415,NA,31329198.75,NA,NA,NA,1153077216,NA,NA,NA,NA,NA,NA,NA,41602916018,8557477812,33045438206,87748967669,89959967669
40,Albania,ALB,Upper middle income,Europe and Central Asia,Real chained 2019 US$,2008,ALB.2008,2947314,15764102750,4987209696,9294402689,23537696227,19261812638,518173350.7,0,1785504298,75093665.4,539763020.1,6598312.446,3881254523,1059033604,854396858.6,11553435.19,157127736,NA,209958743.1,0,0,0,110228334.6,NA,0,0,0,0,0,0,320187077.7,38612162868,17509077845,21632823707,76085399774,81254968979,20414030505,25313397826,4899367321,3.953e+09,7.367e+09,26369513483,5298328303,8092549837,13390878140,219702264.7,0,1360027444,68776893.77,468062330.8,0,10862066409,5202451067,4942413684,68546800.08,45907050.76,145583532.4,NA,34257327.05,NA,NA,NA,111326205.3,NA,NA,NA,NA,NA,NA,NA,50197375201,10267057258,39930317943,1.03669E+11,1.07083E+11
41,Albania,ALB,Upper middle income,Europe and Central Asia,Real chained 2019 US$,2009,ALB.2009,2927519,16682143288,5173971827,10340541692,27364902447,19592900526,516470820.4,0,1788429304,75216683.54,540647257.8,6590857.217,5331825169,1057963527,854396858.6,11553435.19,157125757.1,NA,206757402.9,0,0,0,105436860.7,NA,0,0,0,0,0,0,312194263.7,40509700034,17354395513,23028845717,81595386248,87373250850,18102916942,22447617008,4344700066,4.194e+09,8.382e+09,28900566382,4978889735,7652755874,12631645610,220581398.9,0,1479856889,68372044.39,462351157.7,0,14037759282,2499354851,2290326344,48773635.03,2536980.533,157717891.5,NA,157717891.5,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,47465217543,9649800676,37815416867,97124755784,1.01313E+11
42,Albania,ALB,Upper middle income,Europe and Central Asia,Real chained 2019 US$,2010,ALB.2010,2913021,17468306023,5490551871,10308475423,33468327201,19592900526,514768290.1,0,1791354310,75339701.69,541531495.4,6566798.491,7825520888,1057170371,854396858.6,11553435.19,157123778.1,NA,204469850.2,0,0,0,104238992.3,NA,0,0,0,0,0,0,308708842.5,40639279390,17751593877,22889931714,88847987518,94000479424,16448335097,20395935521,3947600423,4.612e+09,8.659e+09,36012262917,5386876257,8298482849,13685359107,192559873.9,0,1307096647,68567614.82,468722432.9,2890656.982,20287066585,4501487432,4152206576,22356306.51,4742558.606,322181991.7,NA,298368209.5,NA,NA,NA,23813782.17,NA,NA,NA,NA,NA,NA,NA,38537624295,17007947843,21529676452,95400310165,99447310165
43,Albania,ALB,Upper middle income,Europe and Central Asia,Real chained 2019 US$,2011,ALB.2011,2905195,18334204803,5833382801,12227313633,25104289453,19588007604,516067922.5,0,1794614879,75476832.72,542517174.5,6521661.462,4237249966,1056035549,854396858.6,11553435.19,157127736,NA,201826299.3,0,0,0,100645386.9,NA,0,0,0,0,0,0,302471686.2,44808893200,20557773690,24280993506,83119430996,90134401178,17604848910,21830012648,4225163738,5.068e+09,1.0623e+10,28378107266,5985854271,9214724265,15200578536,662441989.3,0,1347529895,69253595.9,478173120.5,0,10620130129,7832021364,7251836576,0,3013767.961,577171020.5,NA,527142416.7,NA,NA,NA,50028603.84,NA,NA,NA,NA,NA,NA,NA,40811331906,17955844878,22855487028,93296473184,98851473184
44,Albania,ALB,Upper middle income,Europe and Central Asia,Real chained 2019 US$,2012,ALB.2012,2900401,19072464986,6548644611,12642663248,26386441017,19592900526,517367554.9,0,1797875448,75613963.75,543502853.7,6493125.274,4830158285,1054420585,854396858.6,11553435.19,157126746.5,NA,197543746.9,0,0,0,97051781.47,NA,0,0,0,0,0,0,294595528.3,42961053624,19752420423,23240481165,83833385071,90653454445,18723431508,23217055069,4493623562,5.805e+09,1.1207e+10,28418193614,5803733493,9462499055,15266232548,550690256.4,0,1193148401,69654084.23,488302019,0,10850166305,7458070351,6938383879,46469449.09,1750204.892,471466818,NA,456819622.6,NA,NA,NA,14647195.37,NA,NA,NA,NA,NA,NA,NA,39613579484,17392578620,22221000863,93304898518,98706898518
45,Albania,ALB,Upper middle income,Europe and Central Asia,Real chained 2019 US$,2013,ALB.2013,2895092,19755426326,8328732495,13614146579,30694088986,19364564053,518667187.3,0,1801136016,75751094.78,544488532.8,6437332.645,7112344184,922904852.6,739670676,11553435.19,157126152.8,NA,192529812,0,0,0,95853913,NA,0,0,0,0,0,0,288383725,38646547843,17399422514,21252630063,85048434465,91383531294,19568443058,24264869392,4696426334,7.526e+09,1.2302e+10,39967878805,8567724464,11840804051,20408528515,516720221.2,0,1227700450,70650833.17,496796166.2,27717113.76,17219765506,4079786344,3631122426,49373709.52,657105.3142,398633103.3,NA,353459832.9,NA,NA,NA,45173270.47,NA,NA,NA,NA,NA,NA,NA,41490048112,18194933154,23295114958,1.05027E+11,1.09803E+11
46,Albania,ALB,Upper middle income,Europe and Central Asia,Real chained 2019 US$,2014,ALB.2014,2889104,20349952220,7383123376,13100143690,26324405692,19152374228,519966819.6,0,1804396585,75888225.81,545474211.9,6392496.426,4829580711,900998678.6,722217193.9,11168320.68,103300602.3,NA,188044587.3,0,0,0,93338389.22,NA,0,0,0,0,0,0,281382976.5,38627523895,17148804912,21475961348,80578994387,87434123181,16740129550,20757760643,4017631092,6.78e+09,1.203e+10,31827808156,7912234033,10864342369,18776576402,548337385.2,0,1359292294,71241104.56,504815381.5,0,10567545589,6233010984,5877055135,53906603.63,0,302049245.3,NA,248006278.1,NA,NA,NA,54042967.23,NA,NA,NA,NA,NA,NA,NA,42327424340,18559232174,23768192166,95896004123,1.01146E+11
47,Albania,ALB,Upper middle income,Europe and Central Asia,Real chained 2019 US$,2015,ALB.2015,2880703,20957363365,7378513567,12494970359,28121442127,19152537324,521266452,0,1807657153,76025356.84,546459891.1,6365052.188,6026197479,898660218.3,722217193.9,11168320.68,103300602.3,NA,184960444.6,0,0,0,87468833.73,NA,0,0,0,0,0,0,272429278.3,40846695298,18156875354,22687421976,85715601582,91667544259,14905487592,18482804614,3577317022,7.013e+09,1.1876e+10,24681018492,6504212541,9377594221,15881806762,532344813.6,0,1185796901,71569462.17,510757920.4,6050404.562,6492692227,1602978859,1347649022,8781655.731,0,246548181.2,NA,199102297.7,NA,NA,NA,47445883.48,NA,NA,NA,NA,NA,NA,NA,36582946670,16050827439,20532119231,76486748635,81349748635
48,Albania,ALB,Upper middle income,Europe and Central Asia,Real chained 2019 US$,2016,ALB.2016,2876101,21588080441,7706675125,13135562056,30283169803,19273229464,521220982.7,0,1807639974,76024634.34,546454697.8,6287348.135,7624800977,896205505.8,722217193.9,11168320.68,103300602.3,NA,181876301.9,0,0,0,79682688.7,NA,0,0,0,0,0,0,261558990.6,43374526091,19962803644,23444564037,90719078940,96602341305,15146702815,18781911490,3635208676,7.298e+09,1.2439e+10,27825663727,6774282228,9379614686,16153896914,456362251.5,0,1338708095,72161217.95,509955593.3,5847736.956,9288731918,265486052.2,240902243.9,14521974.68,234026.7609,9827806.871,NA,9827806.871,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,38307915191,16830751404,21477163787,80039976461,85180976461
49,Albania,ALB,Upper middle income,Europe and Central Asia,Real chained 2019 US$,2017,ALB.2017,2873457,22282867188,8986175761,15746759804,26705000757,19152227439,521175513.3,0,1807004352,75997901.73,546262547.5,6188676.687,4626299538,894570191.3,722217193.9,11168320.68,103300602.3,NA,181700065.1,0,0,0,74939129.57,NA,0,0,0,0,0,0,256639194.7,45142616014,20475923402,24680973723,88279965377,95508626019,16865839706,20913641236,4047801530,8.685e+09,1.5219e+10,24202557093,7609059269,10211076569,17820135838,580191315.4,0,1507057438,73753452.12,517712921.6,6293740.263,3697412387,1039365475,953058679.5,0,24449823.86,61856971.38,NA,NA,NA,NA,NA,61856971.38,NA,NA,NA,NA,NA,NA,NA,40701851781,17913150403,22788701378,80323415584,86857415584
50,Albania,ALB,Upper middle income,Europe and Central Asia,Real chained 2019 US$,2018,ALB.2018,2866376,23004040840,8994149783,16410342968,31629340911,19148965490,521130044,0,1806998626,75997660.9,546260816.4,6077147.469,8742484270,891389119.2,722217193.9,11168320.68,103300602.3,NA,181700065.1,0,0,0,69022857.22,NA,0,0,0,0,0,0,250722922.4,46911188568,20991485614,25923208711,95014237884,1.02293E+11,18967226296,23519360607,4552134311,8.869e+09,1.6182e+10,33568652173,7562041835,10296340528,17858382363,662589802.7,0,1695255831,74774739.85,535325078.1,6129679.258,12736194679,2348604839,1957617935,48319274.95,102826451.8,239841177.3,NA,176147860,NA,NA,NA,63693317.36,NA,NA,NA,NA,NA,NA,NA,47989760253,21155665875,26834094378,1.00113E+11,1.07426E+11
51,Albania,ALB,Upper middle income,Europe and Central Asia,Real chained 2019 US$,2019,ALB.2019,2854191,23590309824,8.739e+09,1.6378e+10,27403172021,19147644402,521084574.6,0,1806998626,75997660.9,546260816.4,5965618.252,5299220323,979034197.4,722217193.9,77408015.78,103300602.3,NA,179408987.7,0,0,0,63987018.18,NA,0,0,0,0,0,0,243396005.9,48680832638,21509512290,27171320349,93014348681,1.00653E+11,19024443406,23590309824,4565866417,8.739e+09,1.6378e+10,27403172021,8242398604,10905245798,19147644402,521084574.6,0,1806998626,75997660.9,546260816.4,5965618.252,5299220323,979034197.4,722217193.9,77408015.78,0,179408987.7,NA,179408987.7,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,48680832638,21509512290,27171320349,93014348681,1.00653E+11
52,Albania,ALB,Upper middle income,Europe and Central Asia,Real chained 2019 US$,2020,ALB.2020,2837849,24174407718,9783422110,18620188409,27360489717,19009908578,521039105.3,0,1806998626,75997660.9,546260816.4,5854089.034,5398430241,929554907.4,643564973.3,77408015.78,103300602.3,NA,176236726.6,0,0,0,60597050.42,NA,0,0,0,0,0,0,236833777,50451227291,22029728832,28424977646,94119545254,1.02739E+11,20033865284,24841992952,4808127668,9.942e+09,1.8922e+10,26523715124,8290121890,11032126656,19322248547,490662722.4,0,913791412.6,77624930.35,550415955,5801557.246,5163170000,245815175.8,0,33686126.4,0,212129049.4,NA,212129049.4,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,47958608192,21251635878,26706972315,90590131444,99570131444
53,United Arab Emirates,ARE,High income,Middle East and North Africa,Real chained 2019 US$,1995,ARE.1995,2433988,1.09865E+11,4.30191E+11,29994550986,24035789595,12157823789,11019829.58,8568163672,2298150421,63981845.2,522311818.5,533211158.2,0,1.70362E+12,1.6116E+12,93425965271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.87757E+11,49208480317,3.41359E+11,2.03475E+12,1.94252E+12,1.22132E+11,1.51443E+11,29311623673,1.63947e+11,1.1431e+10,9159705733,1671241664,2526453200,4197694864,3919143.64,3922701465,464614781,33234973.99,414342132.9,123198372.8,NA,2.8142E+11,2.54945E+11,26474756005,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.81873E+11,66530938410,3.15342E+11,9.76411E+11,8.23895E+11
54,United Arab Emirates,ARE,High income,Middle East and North Africa,Real chained 2019 US$,1996,ARE.1996,2572735,1.15269E+11,4.5752E+11,35022973844,24216077182,12284798450,11275951.22,8578334270,2351563775,65468904.08,534451331.4,530946293,0,1.70166E+12,1.6116E+12,92230036377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.23517E+11,54576110303,3.71638E+11,2.13533E+12,2.02139E+12,1.26507E+11,1.56869E+11,30361735351,1.86023e+11,1.424e+10,9439530136,1666295071,2564084110,4230379181,4056776.558,4124391941,546216427.6,36563106.46,366427283.7,131495419.9,NA,3.79785E+11,3.47717E+11,32068517053,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.20454E+11,73172327018,3.47281E+11,1.13833E+12,9.66547E+11
55,United Arab Emirates,ARE,High income,Middle East and North Africa,Real chained 2019 US$,1997,ARE.1997,2746119,1.21963E+11,4.87798E+11,44580463804,24516749383,12538747773,11532072.87,8588504868,2404977130,66955962.97,546590844.2,526731678.9,0,1.70426E+12,1.60667E+12,96678891866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63864E+11,60593432894,4.05885E+11,2.24377E+12,2.10829E+12,1.30884E+11,1.62296E+11,31412168546,2.09834e+11,1.9177e+10,10470057116,2193354412,3063043883,5256398295,4168178.987,4060570091,598412075.5,40937753.83,382115442.3,127455280.1,NA,3.54171E+11,3.19329E+11,34842578075,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.47819E+11,77278250705,3.70541E+11,1.16541E+12,9.74757E+11
56,United Arab Emirates,ARE,High income,Middle East and North Africa,Real chained 2019 US$,1998,ARE.1998,2921130,1.28703E+11,5.20614E+11,44450096712,24673203770,12633978769,11788194.51,8598675466,2458390485,68443021.85,558730357,520149669,0,1.70186E+12,1.60667E+12,95610528720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.08845E+11,67441318179,4.43903E+11,2.37869E+12,2.20379E+12,1.34396E+11,1.66651E+11,32254978062,2.42293e+11,2.0687e+10,10712383619,2395129216,3252915217,5648044433,6408508.13,3862727379,631493824.2,41086128.91,394295319.5,128328026.8,NA,2.20889E+11,1.86609E+11,34280193251,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.60109E+11,78745466347,3.81363E+11,1.07997E+12,8.58361E+11
57,United Arab Emirates,ARE,High income,Middle East and North Africa,Real chained 2019 US$,1999,ARE.1999,3097563,1.35565E+11,6.03918E+11,43660810886,28528442803,16379731266,12044316.16,8608846064,2511803840,69930080.74,570869869.8,512426009,0,1.70182E+12,1.60667E+12,95594583001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.58117E+11,75086321807,4.8539E+11,2.58012E+12,2.30898E+12,1.37705E+11,1.70754E+11,33049147873,2.81883e+11,2.0379e+10,12840008062,3299239343,4063465875,7362705218,2784228.133,4163398810,656488923.1,41748175.25,469079785.1,143802922.9,NA,2.9301E+11,2.59735E+11,33275323258,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.02604E+11,85624502838,4.1698E+11,1.24071E+12,9.79208E+11
58,United Arab Emirates,ARE,High income,Middle East and North Africa,Real chained 2019 US$,2000,ARE.2000,3275333,1.42736E+11,6.01172E+11,40141282011,29593032375,17363784890,12300437.81,8619016661,2565217195,71417139.62,583009382.6,503786561.5,0,1.70179E+12,1.60667E+12,95578637282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.08368E+11,83113719281,5.27427E+11,2.6875E+12,2.40261E+12,1.42099E+11,1.76202E+11,34103703719,2.88745e+11,1.928e+10,15436490847,4232789424,5198428341,9431217764,2757377.978,4612082154,781464418,44009510.34,489196105.7,75763516.32,NA,5.19584E+11,4.82679E+11,36904888999,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.813E+11,98995514298,4.82305E+11,1.56199E+12,1.29252E+12
59,United Arab Emirates,ARE,High income,Middle East and North Africa,Real chained 2019 US$,2001,ARE.2001,3454198,1.49723E+11,5.23174E+11,45523402513,30039327433,17839939868,12331722.57,8629187259,2571741533,71598780.99,584492200.7,493206605,0,1.70337E+12,1.60667E+12,96599163273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54466E+11,90149400036,5.66434E+11,2.70447E+12,2.48463E+12,1.46882E+11,1.82133E+11,35251618663,2.78553e+11,2.4238e+10,10954523536,2328485912,2642325656,4970811568,3103925.698,4476024625,882179963.9,46486584.6,500394720.3,75522147.99,NA,4.5787E+11,4.10426E+11,47444056132,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.91544E+11,1.01008E+11,4.90536E+11,1.49682E+12,1.2425E+12
60,United Arab Emirates,ARE,High income,Middle East and North Africa,Real chained 2019 US$,2002,ARE.2002,3633655,1.56987E+11,4.95145E+11,39066191010,30153097861,17966914529,12363007.33,8639357857,2578265871,71780422.36,585975018.7,481665942,0,1.70324E+12,1.60667E+12,96535380398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.03617E+11,97651821629,6.08027E+11,2.77929E+12,2.57156E+12,1.5155E+11,1.87922E+11,36372066001,2.67318e+11,2.1091e+10,11571275464,2462600120,2789580980,5252181099,3485572.278,4616001520,979219759.9,48424485.39,509036117.9,162926909.5,NA,4.52069E+11,3.94026E+11,58042339322,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.18665E+11,1.06319E+11,5.12346E+11,1.51645E+12,1.27023E+12
61,United Arab Emirates,ARE,High income,Middle East and North Africa,Real chained 2019 US$,2003,ARE.2003,3813443,1.64746E+11,5.53414E+11,45400108442,29884904582,17585990547,12394292.1,8649528455,2584790209,71962063.73,587457836.7,469240657.8,0,1.70302E+12,1.60667E+12,96423760368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.55389E+11,1.05592E+11,6.5179E+11,2.9276E+12,2.66009E+12,1.60649E+11,1.99205E+11,38555745501,3.06047e+11,2.5107e+10,11386330573,2221751527,2588476772,4810228298,5005577.745,4774039035,1057145657,50269751.77,522934768.5,166707485.7,NA,5.28974E+11,4.77742E+11,51232228132,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.74997E+11,1.16952E+11,5.58045E+11,1.6955E+12,1.41456E+12
62,United Arab Emirates,ARE,High income,Middle East and North Africa,Real chained 2019 US$,2004,ARE.2004,3993339,1.72437E+11,5.73405E+11,73988914863,29875213216,17585990547,12425576.86,8659699053,2591314547,72143705.1,588940654.8,454050812.1,0,1.70317E+12,1.60667E+12,96519434680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0902E+11,1.13864E+11,6.9706E+11,3.01102E+12,2.74371E+12,1.70342E+11,2.11224E+11,40882114482,3.45009e+11,4.4518e+10,13523262083,2757294445,3169849821,5927144266,4891643.364,5147411167,1171093902,52448453.54,485289983.6,734982667.5,NA,7.78718E+11,7.20964E+11,57753373266,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.79722E+11,1.36627E+11,6.43095E+11,2.08368E+12,1.78319E+12
63,United Arab Emirates,ARE,High income,Middle East and North Africa,Real chained 2019 US$,2005,ARE.2005,4280993,1.83837E+11,5.97777E+11,1.11523E+11,29909515895,17681221543,12456861.63,8669869651,2597838885,72325346.47,590423472.8,437290816.5,0,1.7033E+12,1.60667E+12,96631054710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.83442E+11,1.24307E+11,7.61224E+11,3.11022E+12,2.84711E+12,1.81903E+11,2.2556E+11,43656705460,3.94081e+11,7.3521e+10,15203184278,2971501132,3403565671,6375066804,4803112.56,5960229140,1578913421,54701585.95,474576161.8,754894052.3,NA,1.16549E+12,1.09412E+12,71370675793,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.32706E+11,1.63068E+11,7.69638E+11,2.65952E+12,2.33896E+12
